,buying_high,buying_low,buying_med,buying_vhigh,maintenance_high,maintenance_low,maintenance_med,maintenance_vhigh,doors_2,doors_3,doors_4,doors_5more,persons_2,persons_4,persons_more,luggage_space_big,luggage_space_med,luggage_space_small,safety_high,safety_low,safety_med
627,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
628,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
629,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
630,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
631,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
632,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
633,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
634,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
635,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
636,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
637,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
638,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
639,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
640,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
641,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
642,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
643,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
644,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
645,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
646,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
647,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
648,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,1
649,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0,0
650,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0
651,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1
652,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0
653,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
654,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1
655,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,0
656,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0
657,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,1
658,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0
659,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0
660,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,1
661,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,0
662,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0
663,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1
664,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0,0
665,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
666,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,1
667,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0
668,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,1,0
669,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1
670,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0
671,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0
672,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1
673,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0,0
674,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
675,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,1
676,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,0,0
677,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
678,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1
679,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0
680,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
681,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1
682,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
683,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0
684,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1
685,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0
686,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0
687,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1
688,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0
689,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,0
690,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1
691,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0
692,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
693,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1
694,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0
695,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0
696,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1
697,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0
698,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,1,0
699,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1
700,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0
701,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
702,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1
703,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0
704,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0
705,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1
706,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0
707,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0
708,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,1
709,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0
710,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0
711,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1
712,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0
713,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0
714,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1
715,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0
716,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0
717,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,1
718,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0
719,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0
720,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1
721,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,1,0,0
722,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0
723,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1
724,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0
725,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0
726,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1
727,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,0,0
728,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
729,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1
730,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0
731,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0
732,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1
733,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,0
734,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0
735,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1
736,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0
737,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
738,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1
739,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0
740,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0
741,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1
742,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0
743,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,1,0
744,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,1
745,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,0
746,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
747,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1
748,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,0
749,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0
750,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1
751,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0
752,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0
753,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1
754,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0
755,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0
756,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1
757,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0
758,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0
759,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
760,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0
761,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0
762,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1
763,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0
764,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
765,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1
766,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0
767,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0
768,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1
769,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0
770,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0
771,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1
772,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0
773,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0
774,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1
775,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0
776,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0
777,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1
778,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0
779,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0
780,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1
781,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0
782,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0
783,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1
784,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,0
785,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0
786,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1
787,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0
788,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0
789,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1
790,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0
791,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0
792,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1
793,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0
794,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0
795,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1
796,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0
797,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0
798,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1
799,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0
800,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0
801,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1
802,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0
803,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0
804,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1
805,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0
806,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0
807,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1
808,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0
809,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0
810,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1
811,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
812,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0
813,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1
814,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0
815,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0
816,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1
817,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0
818,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
819,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1
820,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0
821,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0
822,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1
823,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0
824,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0
825,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1
826,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0
827,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0
828,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1
829,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0
830,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0
831,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1
832,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0
833,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0
834,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1
835,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0
836,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0
837,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
838,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0
839,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0
840,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1
841,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0
842,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0
843,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1
844,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0
845,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
846,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1
847,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0
848,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0
849,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1
850,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0
851,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0
852,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1
853,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
854,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0
855,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1
856,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0
857,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
858,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1
859,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0
860,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0
861,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1
862,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0
863,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,1,0
864,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1
865,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,1,0,0
866,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0
867,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
868,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,0,0
869,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0
870,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1
871,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0
872,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0
873,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,1
874,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,1,0,0
875,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0
876,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1
877,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,0,0
878,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0
879,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1
880,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0,0
881,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,1,0
882,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
883,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0
884,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,1,0
885,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,1
886,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,0,0
887,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,1,0
888,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1
889,0,0,1,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
890,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0
891,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1
892,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,0,0
893,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0
894,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1
895,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0
896,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0
897,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1
898,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0
899,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0
900,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1
901,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0
902,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0
903,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1
904,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0
905,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0
906,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1
907,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,0
908,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0
909,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1
910,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,1,0,0
911,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,1,0
912,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1
913,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0
914,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0
915,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1
916,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0
917,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0
918,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1
919,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0
920,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,1,0
921,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1
922,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0
923,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0
924,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1
925,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0
926,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
927,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1
928,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0
929,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0
930,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1
931,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,0
932,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,1,0
933,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,1
934,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0
935,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0
936,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1
937,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,0,0
938,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0
939,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1
940,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0
941,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,1,0
